,user_id,brand_id,avg_score
46029,35478,2489,6.4
46030,1592,2489,8.2
46031,20357,2489,8.4
46032,21500,2489,9.4
46033,22262,914,8.4
46034,37287,616,8.2
46035,17621,12155,8.2
46036,13400,2489,7.0
46037,21762,2489,8.6
46038,11401,2489,8.2
46039,20357,2489,6.4
46040,24616,2489,4.8
46041,32939,2489,7.8
46042,1461,2489,8.8
46043,26009,2489,7.6
46044,34109,2489,5.4
46045,14607,2489,8.2
46046,29480,2489,7.0
46047,22913,2489,3.4
46048,1659,2489,7.8
46049,24906,2489,8.0
46050,32852,3715,8.8
46051,40237,3715,7.4
46052,24302,2489,6.0
46053,3872,2489,7.8
46054,29480,2489,7.0
46055,29480,2489,7.2
46056,29480,2489,7.2
46057,22674,2489,8.0
46058,6133,2489,8.4
46059,40139,2489,9.6
46060,17617,2489,9.8
46061,37371,2489,10.0
46062,23511,2489,8.0
46063,23511,2489,8.0
46064,14607,2489,7.8
46065,25809,2489,8.4
46066,17676,2489,9.2
46067,19220,2489,8.0
46068,25692,2489,8.2
46069,22070,2489,9.0
46070,18597,2489,7.6
46071,39174,2489,7.2
46072,36239,2489,6.8
46073,40044,2489,9.2
46074,19220,2489,10.0
46075,17699,2489,5.8
46076,22723,2489,8.2
46077,19027,2489,8.4
46078,38660,2488,7.2
46079,1181,2488,8.6
46080,12516,2488,4.0
46081,40853,13850,9.0
46082,4512,2488,7.0
46083,4119,2488,6.0
46084,25618,2488,8.2
46085,25937,2488,7.8
46086,29480,2488,6.2
46087,29480,2490,6.8
46088,36850,11699,8.0
46089,10478,7563,7.0
46090,11181,10181,6.8
46091,352,617,7.4
46092,32700,617,8.2
46093,8748,12807,8.0
46094,8748,12807,8.6
46095,38181,9224,7.0
46096,40287,9224,8.4
46097,25940,9224,7.2
46098,34619,12807,9.2
46099,15982,12807,7.0
46100,31718,12806,8.0
46101,16398,12806,7.8
46102,33858,915,7.4
46103,23561,915,8.6
46104,28695,9738,6.8
46105,33838,13668,6.0
46106,38288,2491,5.2
46107,13747,2491,8.0
46108,22514,2491,7.2
46109,29480,2491,5.8
46110,8544,2491,6.6
46111,26207,2491,8.2
46112,27346,9224,7.6
46113,32432,9224,8.4
46114,29275,9224,7.6
46115,24260,2491,8.0
46116,4114,2491,8.0
46117,22356,2491,8.6
46118,22356,2491,8.2
46119,22674,2491,7.0
46120,16542,2491,5.0
46121,29695,2491,7.0
46122,29480,2491,8.0
46123,29480,2491,8.2
46124,23080,2491,8.0
46125,27852,2491,8.2
46126,29480,2491,7.6
46127,29480,2491,6.4
46128,4536,2491,6.0
46129,16766,357,8.0
46130,18390,357,8.4
46131,26666,9224,8.8
46132,1192,2491,7.0
46133,14636,12930,8.0
46134,14636,12808,8.6
46135,37293,916,9.0
46136,29445,7565,7.4
46137,8616,7564,8.6
46138,22522,7564,7.6
46139,32660,7564,3.0
46140,26285,7564,10.0
46141,39383,7564,7.2
46142,10478,7564,7.4
46143,10478,7564,7.0
46144,10478,7564,6.0
46145,2661,7564,7.0
46146,39383,7564,8.0
46147,6081,2670,7.8
46148,10678,2670,9.0
46149,15035,2670,6.8
46150,13719,7564,7.2
46151,167,7564,7.2
46152,40382,7564,8.6
46153,41230,7564,7.8
46154,4084,7564,8.6
46155,39894,7564,8.0
46156,36380,7564,7.6
46157,20882,7564,4.4
46158,13762,7564,7.6
46159,4084,7564,7.8
46160,38320,2493,7.0
46161,10558,2493,7.6
46162,37238,2493,9.8
46163,29608,2493,10.0
46164,28948,4815,8.0
46165,6182,4815,8.0
46166,36533,4815,7.6
46167,29550,4815,8.4
46168,25932,2493,8.0
46169,29608,2493,9.4
46170,28213,2493,8.8
46171,39728,2493,9.8
46172,29608,2493,9.2
46173,35144,2493,6.4
46174,21624,2493,10.0
46175,11004,2493,7.4
46176,10483,2493,7.2
46177,13788,2493,8.0
46178,28401,2494,3.4
46179,12348,2494,8.6
46180,27143,2494,8.0
46181,23510,7787,7.6
46182,25773,7786,7.2
46183,25990,13857,9.0
46184,404,2494,8.0
46185,25070,2494,7.6
46186,8680,2494,7.0
46187,22674,2494,7.8
46188,28739,2494,10.0
46189,32643,2494,8.2
46190,24260,2495,8.2
46191,4198,2495,8.8
46192,24260,2495,8.6
46193,13962,2495,1.0
46194,9525,2495,7.8
46195,38320,2495,7.4
46196,18373,2495,8.6
46197,20560,4815,8.6
46198,6062,4815,8.2
46199,7656,4815,8.4
46200,40259,2495,7.4
46201,10558,2495,8.8
46202,6671,2495,8.0
46203,13962,2495,7.8
46204,15645,2495,7.8
46205,34828,2495,8.6
46206,34828,2495,8.4
46207,34828,2495,8.6
46208,34828,2495,8.4
46209,35144,2495,7.8
46210,34827,2495,8.0
46211,32643,2495,8.6
46212,23903,2495,7.0
46213,17142,5742,2.6
46214,22584,2662,8.4
46215,9342,2662,8.6
46216,24260,2492,8.0
46217,32348,2492,5.0
46218,4549,2492,4.2
46219,25937,2492,8.0
46220,40286,2492,7.6
46221,37677,2492,8.4
46222,10450,2492,8.8
46223,24340,2492,7.6
46224,3061,2492,6.8
46225,40286,2492,8.0
46226,10702,2492,7.6
46227,7383,2492,8.2
46228,3061,2492,8.2
46229,14424,2492,9.0
46230,25556,2492,8.6
46231,26009,2662,4.0
46232,24575,2662,8.0
46233,3454,2662,9.8
46234,12719,2492,7.8
46235,29651,2492,7.8
46236,33299,2492,8.0
46237,10702,2492,7.0
46238,17520,2492,6.8
46239,4122,2492,6.8
46240,38756,2492,7.6
46241,1856,2492,7.0
46242,5000,2492,7.2
46243,1856,2492,7.8
46244,20860,2492,8.0
46245,20860,2492,8.0
46246,13453,2492,8.8
46247,10926,2492,8.4
46248,22356,2492,9.0
46249,13182,7788,6.2
46250,33276,7788,6.2
46251,17171,7788,7.2
46252,29480,2492,8.2
46253,32643,2492,7.6
46254,20833,2492,7.0
46255,26056,2492,8.0
46256,36239,2492,7.0
46257,3942,2492,9.0
46258,23957,2492,7.0
46259,19573,2496,7.4
46260,24340,2496,8.2
46261,34822,2496,9.2
46262,24340,2496,6.8
46263,10702,2496,7.2
46264,26071,2496,8.4
46265,37202,2496,8.6
46266,19259,4814,8.8
46267,22266,4814,7.8
46268,36682,4814,7.6
46269,26515,4814,7.6
46270,24340,2496,7.4
46271,10702,2496,8.0
46272,22515,2496,8.0
46273,15578,2496,8.0
46274,26601,2496,7.4
46275,29480,2496,7.0
46276,24462,2496,7.0
46277,29480,2496,7.2
46278,17520,2496,7.6
46279,29480,2496,7.2
46280,7265,2496,8.0
46281,40491,2496,7.0
46282,15578,2496,8.2
46283,22515,2496,8.0
46284,6182,4815,8.0
46285,9978,4815,7.6
46286,10016,4815,8.0
46287,61,2496,7.8
46288,61,2496,8.0
46289,38302,2496,8.2
46290,29480,2496,8.8
46291,9371,2496,6.4
46292,19858,2497,6.6
46293,25937,2497,8.2
46294,34970,2497,7.4
46295,38302,2497,7.8
46296,24260,2497,8.4
46297,25937,2497,8.2
46298,13636,2497,7.8
46299,10702,2497,7.2
46300,16229,13669,8.2
46301,33336,4815,7.0
46302,19344,4815,8.8
46303,23003,2497,6.8
46304,16436,2497,8.2
46305,38320,2497,7.6
46306,23003,2497,7.8
46307,10702,2497,7.6
46308,24727,2497,6.6
46309,22262,2497,8.0
46310,14424,2497,9.6
46311,20833,2497,8.2
46312,10558,2497,8.6
46313,25932,2497,8.2
46314,4129,2497,10.0
46315,28322,2497,7.8
46316,38031,9790,5.8
46317,38031,9790,6.6
46318,35870,86,7.0
46319,19743,2497,7.0
46320,10702,2497,7.4
46321,18100,2497,8.0
46322,35478,2497,7.0
46323,2086,2497,7.8
46324,32665,2497,8.0
46325,13805,2497,7.4
46326,20974,2497,7.0
46327,1151,2497,7.2
46328,23511,2497,7.8
46329,33191,2497,6.0
46330,16699,2497,6.6
46331,10702,2497,8.2
46332,12901,2662,9.6
46333,24838,2662,6.0
46334,17667,2662,7.0
46335,6967,2497,4.4
46336,1151,2497,7.6
46337,4032,2497,8.2
46338,13636,2497,8.0
46339,12330,2497,7.8
46340,23511,2497,7.6
46341,12330,2497,8.4
46342,28248,2497,6.2
46343,35319,2497,5.8
46344,39844,2497,8.6
46345,11004,2497,7.6
46346,28248,2497,6.8
46347,15802,2497,10.0
46348,20637,13669,7.4
46349,20637,13669,6.8
46350,24415,4815,7.4
46351,30145,2497,7.4
46352,4080,2497,9.0
46353,29038,2497,7.8
46354,39175,2497,9.6
46355,29480,2497,8.0
46356,35319,2497,6.4
46357,38302,2498,7.4
46358,23003,2498,8.0
46359,24017,2498,9.8
46360,40259,2498,8.0
46361,1181,2498,7.0
46362,26670,2498,7.0
46363,25937,2498,8.4
46364,28248,2659,6.8
46365,19677,2659,8.8
46366,6462,2659,8.4
46367,6698,2498,9.0
46368,40259,2498,8.8
46369,29480,2498,7.0
46370,40048,2498,8.6
46371,14815,2498,8.0
46372,40259,2498,8.8
46373,9459,2498,8.6
46374,4993,2498,5.8
46375,4122,2498,5.6
46376,38756,2498,7.0
46377,17259,2498,7.4
46378,10418,2498,8.6
46379,26601,2498,7.2
46380,10702,2498,8.0
46381,5714,2659,8.2
46382,38696,2659,8.8
46383,27143,2498,7.8
46384,15536,2498,7.2
46385,13831,2498,7.6
46386,15578,2498,6.4
46387,17483,2498,8.2
46388,20860,2498,8.2
46389,35586,2498,8.2
46390,38756,2498,7.4
46391,35586,2498,8.4
46392,35586,2498,8.8
46393,11401,2498,7.8
46394,30423,2498,7.6
46395,20860,2498,8.8
46396,38756,2498,8.4
46397,38031,9790,7.0
46398,29552,9790,6.8
46399,11401,2498,7.4
46400,19220,2498,8.6
46401,40286,2498,8.0
46402,28248,2498,7.2
46403,29480,2498,7.2
46404,37355,2498,7.2
46405,36469,2498,7.4
46406,40286,2498,8.0
46407,40286,2498,8.2
46408,31177,2498,8.8
46409,16679,2498,7.0
46410,34852,2498,8.0
46411,22356,2498,8.2
46412,10678,2660,7.4
46413,38302,2660,7.6
46414,22262,2660,8.4
46415,6326,11700,8.2
46416,15334,86,7.8
46417,19877,3651,8.0
46418,19877,3651,8.0
46419,40544,2499,8.0
46420,7633,2499,8.4
46421,2644,2499,7.0
46422,22584,2499,8.0
46423,34329,2499,7.8
46424,10548,2499,8.6
46425,4370,2499,6.2
46426,25932,2499,7.0
46427,22584,2499,8.0
46428,38302,2499,7.4
46429,20247,4815,7.8
46430,4223,4815,7.4
46431,32376,4815,8.2
46432,10548,2499,9.0
46433,29908,2499,8.2
46434,9525,2499,7.8
46435,38302,2499,7.6
46436,10702,2499,7.8
46437,23003,2499,7.8
46438,38538,2499,8.0
46439,15868,2499,7.6
46440,8788,2499,6.2
46441,28248,2499,7.0
46442,34820,2499,7.8
46443,23003,2499,7.8
46444,10702,2499,7.0
46445,13533,2499,8.6
46446,2176,9219,7.0
46447,14521,9219,8.0
46448,1891,9219,9.8
46449,23511,2499,7.2
46450,1964,2499,6.2
46451,13415,2499,6.0
46452,23003,2499,7.8
46453,10702,2499,7.4
46454,8544,2499,7.8
46455,25932,2499,7.0
46456,19858,2499,8.0
46457,9525,2499,8.0
46458,17673,2499,7.8
46459,23511,2499,7.2
46460,39364,2499,5.0
46461,23162,2499,8.4
46462,3838,2499,9.4
46463,7449,9219,9.0
46464,15088,9219,10.0
46465,16229,9219,7.4
46466,9314,2499,8.2
46467,21389,2499,7.0
46468,35881,2499,8.2
46469,10914,2499,7.6
46470,33227,2499,6.6
46471,16312,2499,8.6
46472,33854,2499,7.8
46473,549,2499,6.0
46474,31173,2499,6.2
46475,14607,2499,5.0
46476,4174,2499,7.6
46477,699,2499,7.0
46478,25572,2499,5.0
46479,34870,2499,7.8
46480,24526,9219,8.8
46481,36338,155,8.0
46482,17433,155,8.0
46483,24340,2499,8.0
46484,34165,2499,6.8
46485,21713,2499,8.2
46486,30231,2499,8.4
46487,22356,2499,8.4
46488,26856,2499,6.6
46489,8329,2499,7.8
46490,30423,2499,6.6
46491,26113,2499,5.0
46492,8329,2499,7.8
46493,3694,2499,6.6
46494,22602,2499,7.4
46495,3426,2499,7.2
46496,35772,2499,7.8
46497,27899,155,8.2
46498,23247,155,7.6
46499,5609,155,7.6
46500,26056,2499,8.8
46501,10483,2499,6.8
46502,18597,2499,6.8
46503,27627,2499,8.8
46504,13492,2499,7.6
46505,38984,2499,7.2
46506,32261,2499,7.0
46507,36893,2499,7.2
46508,11951,2499,8.0
46509,13777,2499,7.4
46510,10483,2499,7.0
46511,19027,2499,8.8
46512,2981,2499,8.6
46513,29480,2499,9.0
46514,14424,2659,8.0
46515,10450,2659,7.2
46516,14424,2659,7.4
46517,10483,2499,6.4
46518,14023,2499,8.2
46519,29480,2499,7.8
46520,8548,6719,8.2
46521,8548,6719,7.0
46522,38881,13670,7.4
46523,30336,13670,5.0
46524,20853,13670,7.2
46525,1427,13670,7.2
46526,32144,13204,4.8
46527,30916,13204,7.2
46528,39355,12809,7.0
46529,35344,12809,8.0
46530,33325,4459,7.8
46531,18865,4459,7.0
46532,2524,4799,6.2
46533,2287,4799,8.4
46534,1511,4799,5.0
46535,20897,4459,7.2
46536,770,4459,7.2
46537,33325,4459,8.4
46538,22266,4459,8.0
46539,36540,4459,7.6
46540,28948,4459,6.8
46541,37972,4459,7.0
46542,30434,4459,8.2
46543,34399,4459,6.6
46544,11993,4459,9.4
46545,21745,4459,7.4
46546,19819,4459,7.2
46547,2545,4459,7.4
46548,2651,5707,7.6
46549,169,2659,7.2
46550,34566,2659,8.6
46551,25932,2659,7.8
46552,40139,2659,7.8
46553,35775,5707,8.0
46554,27390,5707,6.8
46555,11439,5707,7.8
46556,26959,5707,7.2
46557,27390,5707,7.0
46558,1592,2500,6.0
46559,35014,2500,5.0
46560,12332,2500,8.0
46561,21713,2500,8.2
46562,1181,2500,9.2
46563,5415,2500,7.2
46564,38373,2500,9.2
46565,37186,2500,8.8
46566,4570,2500,7.6
46567,22356,2500,8.4
46568,36540,4799,7.2
46569,27139,4799,7.6
46570,23061,4799,6.2
46571,38487,2500,6.0
46572,23543,2500,6.2
46573,3872,2500,6.4
46574,1174,2500,3.4
46575,39894,2500,7.2
46576,22602,2500,5.2
46577,13289,2500,8.0
46578,24906,2500,7.4
46579,40286,2500,8.2
46580,9762,2500,8.2
46581,30572,2500,8.4
46582,13208,2500,7.8
46583,20687,2500,8.0
46584,13209,2500,6.2
46585,23080,2500,6.6
46586,22638,4799,7.8
46587,9145,4799,8.0
46588,14368,4799,7.2
46589,30195,2500,8.8
46590,19169,2500,6.8
46591,29866,2500,7.4
46592,30827,2500,8.2
46593,11646,2500,8.2
46594,22070,2500,7.6
46595,22728,2500,6.6
46596,25309,2500,7.0
46597,12719,2500,7.4
46598,9472,2500,6.0
46599,16789,2501,8.4
46600,21572,2501,8.4
46601,9525,2501,8.0
46602,32421,2501,8.2
46603,38288,2501,7.2
46604,39981,3227,4.6
46605,14108,12215,7.2
46606,7229,12215,7.4
46607,35448,2501,8.2
46608,9970,1585,2.8
46609,37148,1585,4.2
46610,24124,1585,8.0
46611,17894,1585,7.6
46612,1331,1585,5.4
46613,26143,1585,1.0
46614,15850,1585,1.0
46615,1850,1585,6.8
46616,7985,1585,7.6
46617,12323,1585,5.8
46618,33874,1585,8.2
46619,29229,1585,7.8
46620,2163,1585,8.0
46621,25427,10687,7.4
46622,2108,9219,1.4
46623,34766,9219,7.4
46624,3273,9219,8.0
46625,33391,87,3.2
46626,31549,87,5.0
46627,35152,87,6.0
46628,15088,87,4.8
46629,23860,87,6.2
46630,32581,87,6.6
46631,780,87,2.2
46632,25179,87,5.4
46633,27899,87,8.4
46634,13560,87,7.0
46635,23247,87,7.6
46636,37915,87,7.6
46637,38624,5959,8.0
46638,16566,5959,9.6
46639,11240,5959,8.8
46640,15682,4460,8.0
46641,20981,4460,8.0
46642,18481,4460,9.4
46643,39310,5959,6.6
46644,28040,5959,7.8
46645,4348,5959,7.8
46646,11614,5959,8.4
46647,21243,5959,6.8
46648,8470,5959,7.0
46649,21243,5959,6.8
46650,17782,5959,7.4
46651,18701,5959,7.6
46652,23207,5959,7.4
46653,21243,5959,6.4
46654,23927,5959,7.4
46655,6720,5959,8.6
46656,23664,5959,6.4
46657,4867,4460,8.0
46658,22584,2503,7.4
46659,37634,2503,6.0
46660,11614,5959,7.2
46661,5003,5959,8.4
46662,22687,5959,6.2
46663,24973,5959,8.8
46664,4934,5959,7.4
46665,30946,5959,8.8
46666,30730,5959,8.4
46667,17228,5959,9.0
46668,23220,5959,6.6
46669,24566,5959,7.4
46670,36181,12579,8.6
46671,8145,7566,7.4
46672,11971,88,7.0
46673,17435,88,3.2
46674,20281,2503,8.0
46675,20306,3652,8.8
46676,17978,3652,8.6
46677,23914,88,4.2
46678,21487,88,7.0
46679,5367,3226,7.2
46680,33325,4460,8.0
46681,7235,11925,6.2
46682,28903,7567,8.2
46683,28903,7567,8.0
46684,28903,7567,7.8
46685,23510,7568,8.2
46686,15051,7568,6.8
46687,34025,7568,7.8
46688,10555,7568,8.8
46689,23510,7568,7.8
46690,20105,7568,8.8
46691,13722,2659,8.4
46692,14413,2659,7.4
46693,40044,2659,8.0
46694,774,7568,6.6
46695,10294,12215,5.4
46696,17070,13671,10.0
46697,23510,7569,8.2
46698,35231,7569,8.0
46699,40286,7569,8.8
46700,40286,7569,9.0
46701,19615,7569,8.6
46702,6086,3530,7.2
46703,12736,2502,10.0
46704,32577,2502,6.4
46705,26545,2502,7.8
46706,28948,2502,6.8
46707,37094,2502,8.0
46708,10702,2503,7.8
46709,39748,6909,7.2
46710,22522,6909,8.2
46711,2891,2502,6.8
46712,33487,2502,9.2
46713,23003,2502,7.4
46714,25731,2502,7.4
46715,31953,2502,6.8
46716,1153,2502,8.2
46717,18777,2502,8.4
46718,9525,2502,8.0
46719,21762,2502,7.2
46720,37634,2502,7.2
46721,25618,2502,8.0
46722,25202,2502,9.0
46723,18676,2502,10.0
46724,40259,2502,7.2
46725,8944,2503,8.2
46726,35121,2503,6.0
46727,29836,2503,7.0
46728,23570,2502,1.4
46729,12719,2502,8.0
46730,12562,2502,7.0
46731,23036,2502,8.4
46732,7649,2502,7.0
46733,10723,2502,8.0
46734,12242,2502,7.8
46735,19149,2502,7.6
46736,22193,2502,8.0
46737,37064,2502,8.6
46738,17611,2502,4.2
46739,26149,2502,7.6
46740,39591,2502,7.0
46741,11560,2502,7.4
46742,20054,2503,8.6
46743,25731,2503,7.6
46744,36160,6907,8.6
46745,21767,2502,8.2
46746,14607,2502,9.0
46747,21767,2502,8.4
46748,21767,2502,8.2
46749,18379,2502,7.6
46750,28322,2502,8.2
46751,31599,2502,9.0
46752,12083,2502,8.0
46753,39178,2502,7.6
46754,1294,2502,8.6
46755,8429,2502,8.4
46756,16225,2502,9.0
46757,24163,2502,8.0
46758,41012,2502,7.8
46759,2139,6907,7.2
46760,26775,4784,8.0
46761,34738,4784,7.6
46762,11731,2502,8.0
46763,32703,2502,8.4
46764,16699,2502,7.8
46765,13186,2502,8.4
46766,24611,2502,7.6
46767,10702,2502,8.2
46768,24989,2502,8.0
46769,5559,2502,6.0
46770,20860,2502,6.8
46771,16706,2502,9.0
46772,20363,2502,7.0
46773,3681,2502,5.0
46774,20687,2502,7.6
46775,13289,2502,6.6
46776,20054,2503,9.8
46777,38302,2503,7.6
46778,23003,2503,7.4
46779,36666,2502,6.4
46780,27754,2502,9.0
46781,35478,2502,8.4
46782,18571,2502,8.2
46783,12719,2502,8.2
46784,13831,2502,8.2
46785,22289,2502,8.8
46786,11401,2502,6.8
46787,33184,2502,6.4
46788,13492,2502,7.0
46789,20395,2503,8.0
46790,2722,13052,9.0
46791,7224,8971,7.4
46792,21218,8971,8.6
46793,12150,10309,7.8
46794,1346,10309,8.8
46795,25115,10309,2.6
46796,16125,8971,7.8
46797,22864,8971,8.0
46798,6481,3652,5.2
46799,7549,3652,10.0
46800,5370,3652,9.6
46801,19877,3652,8.8
46802,12559,3228,8.0
46803,16229,3228,7.0
46804,27115,4463,5.8
46805,2173,4463,7.4
46806,13987,4463,7.0
46807,28948,4463,7.0
46808,37478,4463,7.2
46809,34399,4463,6.0
46810,9778,4463,6.4
46811,18873,9219,8.4
46812,22288,9219,9.0
46813,28884,9219,9.2
46814,4369,4463,7.2
46815,34249,4463,6.4
46816,29733,4463,6.2
46817,10734,4463,6.6
46818,30214,4463,7.8
46819,11373,4463,6.6
46820,25806,4463,6.6
46821,3973,4463,5.8
46822,8504,4463,5.2
46823,110,4463,8.0
46824,25543,4463,7.6
46825,5302,4463,6.6
46826,10016,4463,6.6
46827,32232,4463,5.6
46828,12719,2508,7.6
46829,11712,6903,7.6
46830,23511,6903,7.8
46831,4369,4463,6.8
46832,10016,4463,7.0
46833,28124,4463,7.0
46834,14236,4463,8.2
46835,18960,4463,7.2
46836,21128,4463,6.0
46837,32262,4463,7.2
46838,39810,4463,7.6
46839,25261,4463,7.0
46840,22436,4463,7.0
46841,36876,4463,7.0
46842,11746,4463,7.6
46843,11746,4463,7.2
46844,878,4463,3.2
46845,23511,6907,7.6
46846,18025,6907,8.8
46847,10932,6907,6.0
46848,24983,4463,6.4
46849,1859,4463,6.0
46850,33719,4463,7.4
46851,2173,4463,7.6
46852,12987,4463,7.2
46853,17751,4463,6.2
46854,14404,4463,6.4
46855,4831,4463,5.6
46856,12987,4463,7.6
46857,2804,4463,6.2
46858,34067,4463,9.0
46859,14447,4463,8.2
46860,274,4463,6.4
46861,38377,4463,8.0
46862,34398,2508,6.6
46863,39844,2508,3.2
46864,372,2508,7.8
46865,14360,4463,6.4
46866,9575,4463,8.0
46867,17006,4463,6.4
46868,10573,4463,7.8
46869,371,4463,8.6
46870,39322,4463,7.8
46871,39932,4463,7.6
46872,11508,4463,8.6
46873,39129,4463,9.0
46874,37916,4463,8.0
46875,14368,4463,8.0
46876,2006,4463,6.0
46877,1190,4463,8.8
46878,2006,4463,6.0
46879,18571,2508,6.8
46880,12121,2508,4.2
46881,39236,2508,8.0
46882,1259,4463,8.2
46883,25572,9544,7.4
46884,15038,10688,4.0
46885,766,10688,7.0
46886,19805,10688,3.0
46887,32690,481,6.8
46888,27306,13394,7.6
46889,32096,11148,8.4
46890,98,9545,7.2
46891,16735,89,8.2
46892,9118,89,8.0
46893,40229,9583,7.6
46894,8034,10689,8.2
46895,39810,10689,8.0
46896,41040,2508,5.2
46897,26431,2508,8.2
46898,24485,2508,4.8
46899,39146,10689,7.0
46900,18343,12580,7.6
46901,34829,10182,8.6
46902,17031,4462,9.0
46903,4621,4462,6.4
46904,7390,4462,6.8
46905,19261,4462,7.8
46906,17817,4462,8.4
46907,9552,4462,7.6
46908,6964,4462,6.6
46909,10448,4462,7.6
46910,19261,4462,7.6
46911,41226,4462,7.8
46912,29480,2508,5.4
46913,19220,2508,7.8
46914,7390,4462,6.6
46915,1737,4462,6.4
46916,17149,4462,6.6
46917,18730,4462,6.4
46918,2600,4462,9.2
46919,9978,4462,6.2
46920,11981,4462,6.0
46921,4986,4462,7.2
46922,7390,4462,6.0
46923,1377,4462,7.6
46924,19037,4462,7.6
46925,26617,4462,7.0
46926,35194,2508,5.0
46927,5155,2109,7.0
46928,33094,2109,5.0
46929,13839,4462,8.0
46930,27538,4462,8.4
46931,33961,4462,6.2
46932,18574,4462,7.8
46933,22111,4462,7.6
46934,21745,4462,7.8
46935,24264,4462,7.0
46936,17474,4462,6.8
46937,26000,4462,7.4
46938,6048,4462,5.8
46939,33247,4462,6.0
46940,19558,4462,6.0
46941,38373,2508,8.6
46942,17833,2508,2.6
46943,21923,2508,6.6
46944,20075,4462,5.4
46945,9145,4462,7.4
46946,38469,4462,7.0
46947,35113,4462,8.0
46948,8306,4462,7.0
46949,12475,4462,6.4
46950,21752,4462,7.8
46951,14428,4462,6.6
46952,26738,4462,6.2
46953,6724,4462,7.2
46954,8713,4462,8.0
46955,19573,4462,8.0
46956,2435,2508,6.0
46957,14761,2508,6.0
46958,1858,2508,8.0
46959,24190,4462,7.2
46960,18977,4462,7.4
46961,8781,4462,7.0
46962,6048,4462,7.2
46963,11369,4462,7.8
46964,12750,4462,7.2
46965,17370,4462,6.8
46966,22377,4462,6.8
46967,34514,4462,6.6
46968,30223,4462,6.6
46969,35531,4462,5.2
46970,2675,4462,7.4
46971,28322,2508,7.6
46972,17699,2508,4.4
46973,22272,6907,7.4
46974,29121,6907,8.0
46975,40692,4462,7.8
46976,8707,4462,8.0
46977,31347,4462,7.8
46978,1688,4462,7.2
46979,20579,4462,6.0
46980,8781,4462,7.0
46981,16992,4462,7.2
46982,27441,4462,6.4
46983,20158,4462,6.6
46984,4024,4462,4.6
46985,14277,4462,5.6
46986,11309,4462,6.4
46987,5367,3229,7.2
46988,24340,2508,8.0
46989,17247,2508,7.2
46990,7390,4462,7.4
46991,5449,4462,8.8
46992,4605,4462,5.0
46993,11648,4462,7.0
46994,27139,4462,7.4
46995,36174,4462,7.4
46996,28568,4462,7.6
46997,26000,4462,7.4
46998,12750,4462,7.0
46999,7390,4462,7.4
47000,32966,4462,8.2
47001,17149,4462,7.4
47002,568,2508,7.8
47003,18105,2508,8.0
47004,20974,2508,4.8
47005,4867,4462,7.4
47006,5019,4462,7.8
47007,4867,4462,7.0
47008,40718,4462,8.2
47009,34964,4462,7.6
47010,1716,4462,6.6
47011,33336,4462,7.0
47012,31299,4462,7.6
47013,39479,4462,6.0
47014,20710,4462,7.4
47015,15873,4462,7.0
47016,19573,4462,7.4
47017,39629,2508,7.4
47018,7257,2508,7.0
47019,28822,2508,2.6
47020,18617,2508,8.0
47021,25397,4462,8.0
47022,6345,4462,8.0
47023,20158,4462,7.4
47024,28568,4462,7.4
47025,24405,4462,7.2
47026,21880,4462,7.4
47027,9978,4462,7.8
47028,31481,4462,7.2
47029,29400,4462,7.0
47030,19558,4462,7.6
47031,34918,4462,9.0
47032,27620,4462,7.4
47033,40127,2508,6.0
47034,25659,2508,8.4
47035,11429,2508,7.4
47036,48,2508,7.4
47037,9108,4462,8.2
47038,17808,4462,7.2
47039,7689,4462,8.0
47040,23061,4462,6.4
47041,15732,4462,7.4
47042,25058,4462,8.6
47043,13990,4462,8.2
47044,5862,4462,9.0
47045,17771,4462,8.2
47046,5112,9896,8.8
47047,35911,8729,5.8
47048,12156,8729,8.0
47049,15038,12347,9.2
47050,31442,2508,3.8
47051,11429,2508,8.6
47052,18472,2508,7.6
47053,15038,12347,9.4
47054,2165,13053,8.0
47055,4555,13053,6.8
47056,14409,2504,10.0
47057,6214,2504,5.6
47058,13415,2504,8.4
47059,4901,2504,7.6
47060,33681,2504,8.2
47061,37270,2504,10.0
47062,5037,2504,5.8
47063,29908,2504,6.4
47064,33681,2504,8.2
47065,14409,2504,10.0
47066,35317,2504,8.6
47067,23003,2504,7.8
47068,32489,2508,8.0
47069,61,2508,8.0
47070,22409,2508,8.2
47071,35478,2504,7.0
47072,34797,2504,8.2
47073,31989,2504,8.8
47074,5564,2504,9.8
47075,37270,2504,8.0
47076,15868,2504,7.6
47077,24340,2504,7.4
47078,9342,2504,8.0
47079,11401,2504,8.0
47080,22584,2504,8.2
47081,13533,2504,8.4
47082,40403,2504,7.4
47083,37677,2504,7.8
47084,20395,2504,8.6
47085,16734,2504,9.2
47086,37617,2508,4.6
47087,22356,2508,7.6
47088,33778,2508,6.4
47089,11760,10183,9.8
47090,24577,10184,7.4
47091,40229,9546,7.0
47092,22039,2505,7.0
47093,25731,2505,7.0
47094,1592,2505,9.2
47095,18100,2505,8.0
47096,34970,2505,7.8
47097,8944,2505,8.4
47098,8015,2505,5.0
47099,5521,2505,8.8
47100,13831,2505,7.0
47101,29480,2505,6.8
47102,30466,9167,9.0
47103,12892,4799,7.4
47104,31299,4799,7.2
47105,5060,4799,8.2
47106,16229,9167,6.4
47107,11532,10872,9.6
47108,28322,11361,8.0
